image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/r/grape-juice.png,Grape Juice Feminised Seeds,feminised cannabis seeds,46.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/o/gorilla-frost.png,Gorilla Frost Feminised Seeds,feminised cannabis seeds,51.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/o/cookielato.png,Cookielato Feminised Seeds,feminised cannabis seeds,51.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/w/h/white-widow.png,White Widow Feminised Seeds,feminised cannabis seeds,35.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/o/r/original-amnesia.png,Original Amnesia Feminised Seeds,feminised cannabis seeds,35.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/o/g/og-kush_1.png,OG Kush Feminised Seeds,feminised cannabis seeds,46.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/r/u/runtz_13_g13_labs.jpg,Runtz 13 Feminised Seeds - 5,feminised cannabis seeds,46.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/o/moby-dick.png,Moby Dick Feminised Seeds,feminised cannabis seeds,46.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/r/critical-jack.png,Critical Jack Feminised Seeds,feminised cannabis seeds,46.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/r/critical-2-plus.png,Critical+ 2.0 Feminised Seeds,feminised cannabis seeds,51.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/r/critical-mango.png,Critical Mango Feminised Seeds,feminised cannabis seeds,51.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/m/amnesia-lemon-fem.png,Amnesia Lemon Feminised Seeds,feminised cannabis seeds,46.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/t/pts-loz-fem-6-g_3_.jpg,Lime Ozz Feminised Seeds - 6,feminised cannabis seeds,46.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/j/a/jack-the-ripper-6.jpg,Jack the Ripper Feminised Seeds - 5,feminised cannabis seeds,46.20
